4.110000000000000320e+00,3.350529985654966936e+01
4.120000000000000107e+00,3.359953774629447310e+01
4.129999999999999893e+00,3.369382090133479579e+01
4.139999999999999680e+00,3.378814939747074675e+01
4.150000000000000355e+00,3.388252331123032235e+01
4.160000000000000142e+00,3.397694271986329539e+01
4.169999999999999929e+00,3.407140770133512575e+01
4.179999999999999716e+00,3.416591833432096337e+01
4.190000000000000391e+00,3.426047469819963709e+01
4.200000000000000178e+00,3.435507687304773583e+01
4.209999999999999964e+00,3.444972493963368976e+01
4.219999999999999751e+00,3.454441897941193673e+01
4.230000000000000426e+00,3.463915907451708875e+01
4.240000000000000213e+00,3.473394530775816236e+01
4.250000000000000000e+00,3.482877776261285874e+01
4.259999999999999787e+00,3.492365652322185809e+01
4.270000000000000462e+00,3.501858167438317793e+01
4.280000000000000249e+00,3.511355330154653842e+01
4.290000000000000036e+00,3.520857149080782733e+01
4.299999999999999822e+00,3.530363632890352932e+01
4.310000000000000497e+00,3.539874790320526188e+01
4.320000000000000284e+00,3.549390630171431127e+01
4.330000000000000071e+00,3.558911161305619686e+01
4.339999999999999858e+00,3.568436392647531363e+01
4.350000000000000533e+00,3.577966333182959602e+01
4.360000000000000320e+00,3.587500991958518881e+01
4.370000000000000107e+00,3.597040378081120338e+01
4.379999999999999893e+00,3.606584500717447384e+01
4.389999999999999680e+00,3.616133369093437722e+01
4.400000000000000355e+00,3.625686992493766780e+01
4.410000000000000142e+00,3.635245380261335413e+01
4.419999999999999929e+00,3.644808541796763279e+01
4.429999999999999716e+00,3.654376486557880810e+01
4.440000000000000391e+00,3.663949224059231113e+01
4.450000000000000178e+00,3.673526763871569756e+01
4.459999999999999964e+00,3.683109115621370933e+01
4.469999999999999751e+00,3.692696288990337194e+01
4.480000000000000426e+00,3.702288293714911305e+01
4.490000000000000213e+00,3.711885139585792359e+01
4.500000000000000000e+00,3.721486836447454039e+01
4.509999999999999787e+00,3.731093394197667834e+01
4.520000000000000462e+00,3.740704822787029826e+01
4.530000000000000249e+00,3.750321132218488884e+01
4.540000000000000036e+00,3.759942332546877708e+01
4.549999999999999822e+00,3.769568433878451685e+01
4.560000000000000497e+00,3.779199446370424909e+01
4.570000000000000284e+00,3.788835380230514005e+01
4.580000000000000071e+00,3.798476245716482680e+01
4.589999999999999858e+00,3.808122053135689811e+01
4.600000000000000533e+00,3.817772812844641805e+01
4.610000000000000320e+00,3.827428535248546382e+01
4.620000000000000107e+00,3.837089230800870610e+01
4.629999999999999893e+00,3.846754910002902506e+01
4.639999999999999680e+00,3.856425583403313340e+01
4.650000000000000355e+00,3.866101261597725625e+01
4.660000000000000142e+00,3.875781955228282527e+01
4.669999999999999929e+00,3.885467674983220121e+01
4.679999999999999716e+00,3.895158431596444615e+01
4.690000000000000391e+00,3.904854235847109578e+01
4.700000000000000178e+00,3.914555098559198143e+01
4.709999999999999964e+00,3.924261030601107336e+01
4.719999999999999751e+00,3.933972042885235965e+01
4.730000000000000426e+00,3.943688146367573211e+01
4.740000000000000213e+00,3.953409352047294334e+01
4.750000000000000000e+00,3.963135670966353530e+01
4.759999999999999787e+00,3.972867114209084605e+01
4.770000000000000462e+00,3.982603692901800940e+01
4.780000000000000249e+00,3.992345418212401142e+01
4.790000000000000036e+00,4.002092301349974690e+01
4.799999999999999822e+00,4.011844353564412557e+01
4.810000000000000497e+00,4.021601586146017837e+01
4.820000000000000284e+00,4.031364010425122757e+01
4.830000000000000071e+00,4.041131637771704277e+01
4.839999999999999858e+00,4.050904479595005370e+01
4.850000000000000533e+00,4.060682547343158433e+01
4.860000000000000320e+00,4.070465852502809412e+01
4.870000000000000107e+00,4.080254406598746186e+01
4.879999999999999893e+00,4.090048221193529088e+01
4.889999999999999680e+00,4.099847307887125680e+01
4.900000000000000355e+00,4.109651678316543411e+01
4.910000000000000142e+00,4.119461344155470783e+01
